TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 13:54:00,3.975,3.975,3.975,3.975,132086,100,0,
20180102 13:55:00,3.975,3.975,3.975,3.975,132211,100,0,
20180102 13:57:00,4,4,4,4,132311,100,0,
20180102 14:00:00,3.975,3.975,3.975,3.975,132411,100,0,
20180102 14:05:00,3.975,3.975,3.975,3.975,132511,100,0,
20180102 14:08:00,4,4,3.97,3.97,132821,300,0,
20180102 14:09:00,3.9718,4,3.9718,4,133186,365,0,
20180102 14:16:00,3.95,3.975,3.95,3.975,133787,600,0,
20180102 14:18:00,3.975,3.975,3.975,3.975,133887,100,0,
20180102 14:25:00,3.975,3.975,3.975,3.975,133998,100,0,
20180102 14:31:00,3.975,4,3.975,4,134399,400,0,
20180102 14:32:00,3.95,3.975,3.95,3.975,134599,200,0,
20180102 14:40:00,3.975,3.975,3.975,3.975,134699,100,0,
20180102 14:43:00,3.975,3.975,3.975,3.975,134799,100,0,
20180102 14:45:00,3.995,4,3.975,4,136999,2200,0,
20180102 14:46:00,4,4,4,4,137199,200,0,
20180102 14:48:00,4,4,4,4,137399,200,0,
20180102 14:53:00,3.975,3.975,3.975,3.975,137500,100,0,
20180102 14:54:00,3.975,4,3.975,4,137755,200,0,
20180102 14:59:00,3.975,3.975,3.95,3.95,138055,300,0,
20180102 15:01:00,4,4,4,4,138255,200,0,
20180102 15:05:00,3.975,3.975,3.975,3.975,138355,100,0,
20180102 15:08:00,4,4,4,4,138523,100,0,
20180102 15:10:00,3.975,3.975,3.975,3.975,138623,100,0,
20180102 15:11:00,3.975,3.975,3.975,3.975,138723,100,0,
20180102 15:12:00,3.975,3.975,3.975,3.975,138823,100,0,
20180102 15:13:00,4,4,4,4,139023,200,0,
20180102 15:15:00,3.975,3.975,3.975,3.975,139223,200,0,
20180102 15:16:00,3.975,4,3.975,4,139423,200,0,
20180102 15:17:00,3.95,3.95,3.95,3.95,139523,100,0,
20180102 15:22:00,3.975,3.975,3.975,3.975,139623,100,0,
20180102 15:24:00,4,4,3.975,3.975,140023,400,0,
20180102 15:27:00,3.975,3.975,3.975,3.975,140123,100,0,
20180102 15:28:00,3.975,3.975,3.975,3.975,140223,100,0,
20180102 15:29:00,4,4,3.95,3.95,141123,900,0,
20180102 15:30:00,3.975,3.975,3.95,3.975,142722,1500,0,
20180102 15:31:00,3.975,3.975,3.95,3.975,143422,700,0,
20180102 15:32:00,3.975,3.975,3.975,3.975,143522,100,0,
20180102 15:33:00,3.95,3.95,3.95,3.95,143637,100,0,
20180102 15:34:00,3.975,3.975,3.975,3.975,143837,200,0,
20180102 15:35:00,3.975,4,3.975,4,144038,200,0,
20180102 15:37:00,3.95,3.975,3.95,3.975,144339,300,0,
20180102 15:40:00,3.95,4,3.95,3.975,155640,11267,0,
20180102 15:41:00,4,4,3.975,3.975,156190,533,0,
20180102 15:42:00,3.95,3.975,3.95,3.975,156490,300,0,
20180102 15:43:00,4,4,3.95,3.975,159239,2648,0,
20180102 15:44:00,3.975,4,3.95,3.975,162540,3300,0,
20180102 15:45:00,4,4,3.975,3.975,162840,200,0,
20180102 15:46:00,4,4,3.975,3.975,163540,700,0,
20180102 15:47:00,4,4,3.975,3.975,164742,1100,0,
20180102 15:48:00,3.975,4,3.95,3.975,165542,600,0,
20180102 15:49:00,4,4,3.975,3.975,166590,1000,0,
20180102 15:50:00,4,4,3.975,3.975,167490,900,0,
20180102 15:51:00,4,4,3.975,3.975,168193,600,0,
20180102 15:52:00,3.975,4,3.975,3.975,176573,8100,0,
20180102 15:53:00,3.95,4,3.95,3.975,178214,1500,0,
20180102 15:54:00,4,4,3.95,4,179358,1144,0,
20180102 15:55:00,4,4,3.975,3.975,182500,3100,0,
20180102 15:56:00,3.975,4,3.975,3.975,184938,2236,0,
20180102 15:57:00,4,4,3.95,3.975,187178,2000,0,
20180102 15:58:00,4,4,3.95,4,194699,7100,0,
20180102 15:59:00,4,4,3.95,4,210889,15103,0,
20180102 16:00:00,4,4,4,4,223694,12800,0,
