TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 14:19:00,5.65,5.65,5.65,5.65,72153,800,0,
20180102 14:20:00,5.65,5.65,5.65,5.65,72353,100,0,
20180102 14:23:00,5.65,5.66,5.65,5.66,72655,201,0,
20180102 14:25:00,5.65,5.65,5.65,5.65,73455,800,0,
20180102 14:26:00,5.655,5.67,5.655,5.67,77267,3582,0,
20180102 14:30:00,5.66,5.66,5.66,5.66,77367,100,0,
20180102 14:32:00,5.665,5.665,5.665,5.665,77467,100,0,
20180102 14:39:00,5.66,5.66,5.66,5.66,77667,100,0,
20180102 14:43:00,5.67,5.67,5.665,5.665,77867,200,0,
20180102 14:44:00,5.66,5.665,5.66,5.66,78779,797,0,
20180102 14:46:00,5.6618,5.6618,5.66,5.66,79782,800,0,
20180102 14:54:00,5.66,5.66,5.66,5.66,79988,200,0,
20180102 14:55:00,5.66,5.66,5.66,5.66,80088,100,0,
20180102 14:56:00,5.665,5.665,5.66,5.66,80291,200,0,
20180102 14:57:00,5.6618,5.6618,5.66,5.66,81791,1400,0,
20180102 15:04:00,5.66,5.66,5.66,5.66,81891,100,0,
20180102 15:07:00,5.66,5.66,5.66,5.66,82691,700,0,
20180102 15:08:00,5.665,5.665,5.66,5.66,83491,800,0,
20180102 15:11:00,5.66,5.66,5.66,5.66,83758,200,0,
20180102 15:12:00,5.66,5.66,5.66,5.66,83958,200,0,
20180102 15:13:00,5.66,5.66,5.66,5.66,84058,100,0,
20180102 15:16:00,5.66,5.66,5.66,5.66,84858,800,0,
20180102 15:17:00,5.66,5.66,5.66,5.66,85658,800,0,
20180102 15:22:00,5.66,5.66,5.66,5.66,85858,200,0,
20180102 15:23:00,5.66,5.66,5.66,5.66,86058,200,0,
20180102 15:25:00,5.66,5.67,5.66,5.66,87960,1900,0,
20180102 15:27:00,5.66,5.66,5.66,5.66,88160,200,0,
20180102 15:31:00,5.66,5.66,5.66,5.66,88362,200,0,
20180102 15:32:00,5.66,5.66,5.66,5.66,89213,700,0,
20180102 15:33:00,5.66,5.66,5.66,5.66,90213,800,0,
20180102 15:37:00,5.66,5.66,5.66,5.66,91207,900,0,
20180102 15:41:00,5.65,5.65,5.65,5.65,91889,500,0,
20180102 15:42:00,5.65,5.65,5.65,5.65,93089,936,0,
20180102 15:44:00,5.66,5.66,5.655,5.655,93789,500,0,
20180102 15:45:00,5.65,5.65,5.65,5.65,94089,300,0,
20180102 15:46:00,5.65,5.65,5.64,5.65,95682,1245,0,
20180102 15:49:00,5.64,5.65,5.64,5.65,96800,1000,0,
20180102 15:50:00,5.64,5.64,5.64,5.64,97486,675,0,
20180102 15:51:00,5.64,5.64,5.64,5.64,98733,1000,0,
20180102 15:52:00,5.63,5.63,5.63,5.63,98863,100,0,
20180102 15:54:00,5.62,5.625,5.6,5.6,100042,1000,0,
20180102 15:55:00,5.6,5.605,5.59,5.59,102062,1730,0,
20180102 15:56:00,5.58,5.605,5.58,5.6,103244,900,0,
20180102 15:57:00,5.6,5.61,5.6,5.6099,105406,1679,0,
20180102 15:58:00,5.6,5.61,5.6,5.6,109199,3339,0,
20180102 15:59:00,5.6,5.61,5.6,5.61,111120,1219,0,
20180102 16:00:00,5.6,5.6,5.6,5.6,117353,6225,0,
