TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 11:00:00,2.975,2.98,2.975,2.975,415111,2206,0,
20180102 11:01:00,2.975,2.975,2.975,2.975,415211,100,0,
20180102 11:02:00,2.975,2.98,2.975,2.98,416211,1000,0,
20180102 11:03:00,2.975,2.98,2.975,2.975,417861,1650,0,
20180102 11:04:00,2.975,2.975,2.97,2.975,419742,1150,0,
20180102 11:05:00,2.975,2.975,2.9702,2.9702,420292,500,0,
20180102 11:06:00,2.98,2.98,2.975,2.975,421571,1119,0,
20180102 11:07:00,2.975,2.975,2.9701,2.975,423253,1670,0,
20180102 11:08:00,2.975,2.975,2.975,2.975,423693,300,0,
20180102 11:09:00,2.975,2.98,2.96,2.97,444575,20275,0,
20180102 11:10:00,2.97,2.97,2.965,2.97,444875,300,0,
20180102 11:11:00,2.96,2.96,2.96,2.96,444975,100,0,
20180102 11:12:00,2.97,2.97,2.965,2.965,445675,700,0,
20180102 11:13:00,2.97,2.97,2.96,2.97,446212,400,0,
20180102 11:14:00,2.965,2.97,2.965,2.965,447512,1300,0,
20180102 11:15:00,2.965,2.97,2.965,2.965,448512,900,0,
20180102 11:16:00,2.97,2.97,2.96,2.96,449012,200,0,
20180102 11:17:00,2.97,2.97,2.96,2.97,451322,2300,0,
20180102 11:18:00,2.965,2.97,2.965,2.965,451842,500,0,
20180102 11:19:00,2.965,2.97,2.96,2.96,453302,1200,0,
20180102 11:20:00,2.965,2.965,2.96,2.96,455144,1653,0,
20180102 11:21:00,2.965,2.97,2.96,2.96,458395,2300,0,
20180102 11:22:00,2.965,2.97,2.95,2.97,490524,31406,0,
20180102 11:23:00,2.97,2.97,2.965,2.97,492726,1900,0,
20180102 11:24:00,2.965,2.97,2.965,2.965,493526,800,0,
20180102 11:25:00,2.965,2.97,2.955,2.97,520656,26762,0,
20180102 11:26:00,2.965,2.965,2.94,2.94,579851,58841,0,
20180102 11:27:00,2.945,2.947,2.92,2.93,612682,32154,0,
20180102 11:28:00,2.935,2.935,2.935,2.935,612784,100,0,
20180102 11:29:00,2.935,2.935,2.935,2.935,612884,100,0,
20180102 11:31:00,2.94,2.94,2.935,2.935,613679,700,0,
20180102 11:32:00,2.935,2.94,2.93,2.94,614979,1300,0,
20180102 11:33:00,2.94,2.95,2.94,2.94,624382,8600,0,
20180102 11:34:00,2.94,2.95,2.94,2.95,625774,1300,0,
20180102 11:36:00,2.95,2.96,2.95,2.95,631880,5900,0,
20180102 11:37:00,2.96,2.96,2.95,2.95,635380,3500,0,
20180102 11:38:00,2.955,2.96,2.95,2.95,637080,1200,0,
20180102 11:39:00,2.95,2.955,2.95,2.955,637880,700,0,
20180102 11:40:00,2.95,2.955,2.95,2.95,638689,800,0,
20180102 11:41:00,2.95,2.95,2.95,2.95,639129,400,0,
20180102 11:42:00,2.95,2.955,2.95,2.95,639708,500,0,
20180102 11:43:00,2.95,2.96,2.95,2.955,640528,400,0,
20180102 11:44:00,2.95,2.96,2.95,2.955,641978,1450,0,
20180102 11:45:00,2.955,2.955,2.95,2.95,642218,200,0,
20180102 11:46:00,2.955,2.96,2.955,2.955,643218,1000,0,
20180102 11:48:00,2.955,2.96,2.955,2.955,643818,600,0,
20180102 11:49:00,2.955,2.955,2.95,2.955,644518,400,0,
20180102 11:50:00,2.96,2.96,2.955,2.955,645323,800,0,
20180102 11:51:00,2.955,2.955,2.955,2.955,645423,100,0,
20180102 11:52:00,2.955,2.96,2.95,2.95,646124,700,0,
20180102 11:53:00,2.955,2.96,2.955,2.96,646424,300,0,
20180102 11:54:00,2.955,2.96,2.95,2.96,650285,3365,0,
