TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 11:36:00,37.84,37.84,37.82,37.82,87142,400,0,
20180102 11:38:00,37.83,37.83,37.79,37.79,87645,400,0,
20180102 11:39:00,37.79,37.8,37.77,37.77,88351,700,0,
20180102 11:40:00,37.77,37.77,37.77,37.77,88551,200,0,
20180102 11:41:00,37.77,37.77,37.75,37.7514,89911,1342,0,
20180102 11:44:00,37.75,37.78,37.7,37.72,105261,13910,0,
20180102 11:45:00,37.7,37.72,37.685,37.7,110789,5200,0,
20180102 11:46:00,37.71,37.73,37.7,37.71,112252,700,0,
20180102 11:47:00,37.74,37.74,37.74,37.74,112372,100,0,
20180102 11:48:00,37.7,37.7,37.7,37.7,112502,100,0,
20180102 11:49:00,37.7,37.72,37.7,37.72,112712,200,0,
20180102 11:50:00,37.7264,37.7264,37.7,37.7,114569,1445,0,
20180102 11:51:00,37.7,37.705,37.67,37.7,116640,1500,0,
20180102 11:52:00,37.685,37.71,37.68,37.68,120945,4100,0,
20180102 11:53:00,37.69,37.712,37.69,37.71,127056,1200,0,
20180102 11:54:00,37.72,37.73,37.705,37.72,127756,600,0,
20180102 11:55:00,37.71,37.71,37.6975,37.71,128266,400,0,
20180102 11:56:00,37.71,37.77,37.7,37.75,133004,4323,0,
20180102 11:57:00,37.75,37.75,37.75,37.75,133324,300,0,
20180102 11:59:00,37.755,37.81,37.755,37.81,135998,2300,0,
20180102 12:01:00,37.78,37.795,37.76,37.79,137222,902,0,
20180102 12:03:00,37.78,37.78,37.77,37.77,138022,800,0,
20180102 12:05:00,37.79,37.805,37.79,37.805,138637,400,0,
20180102 12:06:00,37.8045,37.8045,37.8045,37.8045,138763,117,0,
20180102 12:07:00,37.79,37.8,37.76,37.8,146832,7978,0,
20180102 12:11:00,37.76,37.78,37.76,37.78,147419,500,0,
20180102 12:14:00,37.75,37.78,37.75,37.77,148355,700,0,
20180102 12:16:00,37.78,37.79,37.78,37.79,149239,700,0,
20180102 12:17:00,37.7846,37.7846,37.7846,37.7846,149735,316,0,
20180102 12:18:00,37.79,37.79,37.79,37.79,149935,200,0,
20180102 12:20:00,37.77,37.77,37.77,37.77,150499,100,0,
20180102 12:23:00,37.77,37.78,37.77,37.78,150742,200,0,
20180102 12:25:00,37.78,37.8,37.75,37.77,160029,8277,0,
20180102 12:26:00,37.77,37.81,37.77,37.81,161439,1100,0,
20180102 12:27:00,37.82,37.82,37.81,37.81,162563,900,0,
20180102 12:28:00,37.84,37.84,37.82,37.82,162894,300,0,
20180102 12:29:00,37.8,37.8,37.8,37.8,162994,100,0,
20180102 12:30:00,37.83,37.83,37.82,37.83,163586,500,0,
20180102 12:32:00,37.83,37.83,37.82,37.82,164004,300,0,
20180102 12:33:00,37.81,37.81,37.81,37.81,164104,100,0,
20180102 12:35:00,37.82,37.825,37.81,37.82,164604,500,0,
20180102 12:36:00,37.81,37.81,37.81,37.81,164734,100,0,
20180102 12:38:00,37.83,37.83,37.83,37.83,164864,100,0,
20180102 12:39:00,37.83,37.84,37.83,37.84,165765,700,0,
20180102 12:40:00,37.83,37.84,37.83,37.84,166243,300,0,
20180102 12:44:00,37.81,37.825,37.8,37.81,168363,1500,0,
20180102 12:45:00,37.79,37.8,37.79,37.8,169485,700,0,
20180102 12:46:00,37.79,37.8,37.79,37.8,170571,929,0,
20180102 12:47:00,37.78,37.78,37.78,37.78,170771,200,0,
20180102 12:48:00,37.78,37.79,37.77,37.79,172084,1100,0,
20180102 12:50:00,37.8,37.82,37.8,37.82,173012,600,0,
20180102 12:51:00,37.82,37.82,37.81,37.81,173312,300,0,
20180102 12:52:00,37.81,37.81,37.79,37.79,174122,500,0,
20180102 12:53:00,37.8,37.8,37.8,37.8,174225,100,0,
20180102 12:54:00,37.8,37.8,37.8,37.8,174341,100,0,
20180102 12:55:00,37.8,37.8,37.8,37.8,174541,200,0,
20180102 12:56:00,37.8,37.8,37.8,37.8,174741,200,0,
20180102 12:57:00,37.8,37.81,37.79,37.79,175758,800,0,
20180102 12:58:00,37.79,37.8,37.79,37.79,176267,500,0,
20180102 12:59:00,37.79,37.79,37.79,37.79,176367,100,0,
20180102 13:01:00,37.8,37.8,37.8,37.8,176469,100,0,
20180102 13:06:00,37.79,37.79,37.75,37.76,180671,3300,0,
20180102 13:07:00,37.75,37.77,37.75,37.77,185681,4400,0,
20180102 13:11:00,37.75,37.75,37.75,37.75,185945,100,0,
20180102 13:12:00,37.75,37.75,37.75,37.75,186245,200,0,
20180102 13:13:00,37.77,37.8,37.75,37.75,194493,7569,0,
20180102 13:14:00,37.75,37.76,37.75,37.76,195293,800,0,
20180102 13:16:00,37.75,37.75,37.75,37.75,195393,100,0,
20180102 13:17:00,37.76,37.76,37.76,37.76,195843,400,0,
20180102 13:18:00,37.77,37.77,37.77,37.77,196047,200,0,
20180102 13:19:00,37.75,37.76,37.75,37.76,196386,300,0,
20180102 13:20:00,37.75,37.755,37.73,37.73,199847,2907,0,
20180102 13:21:00,37.735,37.735,37.735,37.735,199957,100,0,
20180102 13:22:00,37.73,37.73,37.725,37.73,200557,500,0,
20180102 13:23:00,37.73,37.73,37.73,37.73,200857,300,0,
20180102 13:24:00,37.72,37.73,37.72,37.72,202176,1200,0,
20180102 13:26:00,37.725,37.735,37.725,37.735,203772,1016,0,
20180102 13:27:00,37.735,37.735,37.735,37.735,204172,400,0,
20180102 13:29:00,37.74,37.74,37.73,37.735,207193,2117,0,
20180102 13:30:00,37.735,37.735,37.735,37.735,207295,100,0,
20180102 13:31:00,37.74,37.75,37.74,37.74,209016,1260,0,
20180102 13:32:00,37.735,37.735,37.73,37.73,209887,600,0,
20180102 13:33:00,37.74,37.75,37.74,37.75,210359,300,0,
20180102 13:34:00,37.745,37.745,37.745,37.745,210494,100,0,
20180102 13:35:00,37.75,37.75,37.75,37.75,210594,100,0,
20180102 13:37:00,37.74,37.74,37.74,37.74,210802,100,0,
20180102 13:39:00,37.74,37.74,37.74,37.74,210932,100,0,
20180102 13:40:00,37.75,37.7553,37.75,37.75,212537,1500,0,
20180102 13:41:00,37.76,37.76,37.76,37.76,213043,100,0,
20180102 13:42:00,37.76,37.765,37.75,37.765,213967,600,0,
20180102 13:43:00,37.765,37.765,37.75,37.75,215717,1300,0,
20180102 13:44:00,37.76,37.77,37.76,37.77,215934,200,0,
20180102 13:46:00,37.75,37.76,37.75,37.76,216449,200,0,
20180102 13:47:00,37.76,37.78,37.76,37.78,218292,1600,0,
20180102 13:48:00,37.79,37.79,37.76,37.76,219131,400,0,
20180102 13:49:00,37.76,37.775,37.76,37.76,219876,700,0,
20180102 13:50:00,37.76,37.76,37.76,37.76,219976,100,0,
20180102 13:52:00,37.77,37.77,37.76,37.77,220988,900,0,
20180102 13:53:00,37.7777,37.7777,37.7777,37.7777,221088,100,0,
20180102 13:54:00,37.75,37.75,37.75,37.75,221441,200,0,
20180102 13:56:00,37.75,37.78,37.75,37.76,223332,1700,0,
20180102 13:57:00,37.76,37.77,37.76,37.76,223632,300,0,
20180102 13:58:00,37.77,37.77,37.76,37.76,224310,479,0,
20180102 14:00:00,37.765,37.77,37.765,37.77,224510,200,0,
20180102 14:01:00,37.76,37.76,37.76,37.76,225590,800,0,
20180102 14:02:00,37.75,37.75,37.75,37.75,225692,100,0,
20180102 14:03:00,37.75,37.76,37.75,37.75,236695,9934,0,
20180102 14:04:00,37.75,37.75,37.47,37.49,255079,17233,0,
20180102 14:05:00,37.51,37.6,37.51,37.6,260174,3937,0,
20180102 14:06:00,37.57,37.57,37.57,37.57,260674,500,0,
20180102 14:07:00,37.57,37.575,37.565,37.57,261708,1000,0,
20180102 14:08:00,37.565,37.57,37.565,37.57,262075,300,0,
20180102 14:09:00,37.58,37.59,37.57,37.59,267726,5100,0,
20180102 14:10:00,37.575,37.575,37.575,37.575,268641,900,0,
20180102 14:11:00,37.575,37.575,37.55,37.5625,270141,1500,0,
20180102 14:12:00,37.575,37.575,37.575,37.575,271041,900,0,
20180102 14:14:00,37.59,37.59,37.55,37.55,272040,900,0,
20180102 14:15:00,37.6,37.6,37.55,37.5625,272641,600,0,
20180102 14:16:00,37.57,37.585,37.57,37.585,273947,1200,0,
20180102 14:17:00,37.585,37.585,37.55,37.55,279759,4852,0,
20180102 14:18:00,37.55,37.555,37.53,37.53,283998,3473,0,
20180102 14:19:00,37.53,37.535,37.53,37.535,285565,1000,0,
20180102 14:20:00,37.53,37.54,37.53,37.53,292626,5978,0,
20180102 14:21:00,37.53,37.53,37.485,37.485,295546,2914,0,
20180102 14:22:00,37.5,37.54,37.5,37.53,297399,1500,0,
20180102 14:24:00,37.54,37.55,37.54,37.55,299117,1300,0,
20180102 14:25:00,37.54,37.54,37.54,37.54,299430,300,0,
20180102 14:26:00,37.53,37.53,37.53,37.53,299631,100,0,
20180102 14:27:00,37.54,37.58,37.54,37.56,302106,1960,0,
20180102 14:28:00,37.54,37.54,37.54,37.54,302413,300,0,
20180102 14:30:00,37.555,37.56,37.54,37.56,303532,900,0,
20180102 14:31:00,37.54,37.54,37.54,37.54,303731,100,0,
20180102 14:32:00,37.56,37.56,37.56,37.56,303928,100,0,
20180102 14:33:00,37.54,37.54,37.54,37.54,304363,400,0,
20180102 14:34:00,37.54,37.5445,37.5395,37.5445,305606,981,0,
20180102 14:35:00,37.54,37.54,37.54,37.54,306206,200,0,
20180102 14:36:00,37.5398,37.54,37.53,37.54,306612,400,0,
20180102 14:38:00,37.53,37.54,37.53,37.54,306922,300,0,
20180102 14:39:00,37.54,37.55,37.54,37.55,308238,1000,0,
20180102 14:40:00,37.55,37.55,37.53,37.54,310672,1600,0,
20180102 14:41:00,37.53,37.53,37.41,37.41,338772,27102,0,
20180102 14:42:00,37.435,37.435,37.41,37.41,340430,1100,0,
20180102 14:43:00,37.435,37.48,37.435,37.48,343790,2719,0,
20180102 14:44:00,37.465,37.48,37.465,37.48,345028,1100,0,
20180102 14:45:00,37.485,37.485,37.47,37.475,347246,2100,0,
20180102 14:46:00,37.47,37.47,37.47,37.47,347646,300,0,
20180102 14:47:00,37.47,37.47,37.45,37.45,349259,1400,0,
20180102 14:48:00,37.47,37.48,37.465,37.4725,351701,1900,0,
20180102 14:49:00,37.46,37.47,37.46,37.47,352001,300,0,
20180102 14:50:00,37.47,37.47,37.47,37.47,352101,100,0,
20180102 14:51:00,37.47,37.48,37.46,37.465,354031,1900,0,
20180102 14:52:00,37.48,37.52,37.48,37.52,357157,2700,0,
20180102 14:53:00,37.5,37.5,37.5,37.5,357657,500,0,
20180102 14:54:00,37.53,37.53,37.53,37.53,357761,100,0,
20180102 14:55:00,37.54,37.55,37.54,37.54,358678,600,0,
20180102 14:56:00,37.55,37.55,37.53,37.53,360009,1165,0,
20180102 14:57:00,37.5399,37.58,37.5399,37.58,364903,4747,0,
20180102 14:58:00,37.579,37.61,37.579,37.61,368687,3500,0,
20180102 14:59:00,37.59,37.6,37.59,37.5998,369514,816,0,
20180102 15:00:00,37.61,37.66,37.6,37.66,371245,1400,0,
20180102 15:01:00,37.66,37.68,37.66,37.68,371965,400,0,
20180102 15:02:00,37.67,37.67,37.63,37.63,374993,2100,0,
20180102 15:03:00,37.62,37.62,37.62,37.62,376110,800,0,
20180102 15:04:00,37.65,37.65,37.63,37.63,376734,500,0,
20180102 15:05:00,37.63,37.63,37.62,37.63,377536,700,0,
20180102 15:06:00,37.615,37.615,37.615,37.615,377719,100,0,
20180102 15:07:00,37.6,37.615,37.6,37.615,377927,200,0,
20180102 15:08:00,37.63,37.63,37.63,37.63,378227,300,0,
20180102 15:09:00,37.63,37.65,37.63,37.65,381138,2214,0,
20180102 15:10:00,37.64,37.64,37.62,37.63,385812,4117,0,
20180102 15:11:00,37.63,37.63,37.61,37.61,386339,500,0,
20180102 15:12:00,37.61,37.61,37.53,37.54,391330,4400,0,
20180102 15:13:00,37.525,37.5275,37.525,37.525,392031,500,0,
20180102 15:14:00,37.525,37.525,37.51,37.51,392431,400,0,
20180102 15:15:00,37.525,37.525,37.51,37.51,393089,600,0,
20180102 15:16:00,37.51,37.55,37.51,37.55,397221,3200,0,
20180102 15:19:00,37.55,37.55,37.54,37.54,398444,800,0,
20180102 15:20:00,37.55,37.55,37.55,37.55,399619,900,0,
20180102 15:21:00,37.555,37.555,37.55,37.55,400173,300,0,
20180102 15:22:00,37.55,37.57,37.55,37.57,405504,4377,0,
20180102 15:23:00,37.57,37.57,37.56,37.565,408193,1900,0,
20180102 15:24:00,37.55,37.56,37.55,37.56,410292,1684,0,
20180102 15:25:00,37.55,37.55,37.55,37.55,411092,700,0,
20180102 15:27:00,37.57,37.6,37.57,37.6,414157,2456,0,
20180102 15:28:00,37.61,37.615,37.61,37.615,415977,1400,0,
20180102 15:29:00,37.62,37.62,37.595,37.595,419241,2774,0,
