TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 12:20:00,51.44,51.44,51.44,51.44,57191,100,0,
20180102 12:23:00,51.41,51.41,51.41,51.41,57409,200,0,
20180102 12:24:00,51.4199,51.4199,51.34,51.38,63244,5603,0,
20180102 12:25:00,51.37,51.37,51.37,51.37,63364,100,0,
20180102 12:26:00,51.37,51.37,51.37,51.37,63464,100,0,
20180102 12:27:00,51.37,51.37,51.29,51.29,64485,886,0,
20180102 12:29:00,51.34,51.34,51.34,51.34,64655,170,0,
20180102 12:30:00,51.29,51.31,51.29,51.3,65063,400,0,
20180102 12:35:00,51.28,51.285,51.26,51.285,65371,300,0,
20180102 12:36:00,51.2664,51.2996,51.2664,51.2996,65878,506,0,
20180102 12:37:00,51.3,51.35,51.3,51.35,66391,513,0,
20180102 12:38:00,51.328,51.328,51.3,51.3,67491,1100,0,
20180102 12:40:00,51.335,51.36,51.335,51.36,68038,500,0,
20180102 12:42:00,51.345,51.345,51.27,51.27,69051,560,0,
20180102 12:47:00,51.31,51.36,51.305,51.36,70691,1529,0,
20180102 12:49:00,51.35,51.35,51.35,51.35,70811,100,0,
20180102 12:51:00,51.33,51.33,51.33,51.33,70913,100,0,
20180102 12:52:00,51.33,51.33,51.28,51.28,73029,1800,0,
20180102 12:53:00,51.3,51.3,51.3,51.3,73129,100,0,
20180102 12:54:00,51.31,51.31,51.31,51.31,73329,200,0,
20180102 12:57:00,51.2936,51.36,51.28,51.36,74688,1149,0,
20180102 12:59:00,51.39,51.39,51.39,51.39,74788,100,0,
20180102 13:03:00,51.41,51.41,51.41,51.41,75009,100,0,
20180102 13:06:00,51.42,51.45,51.42,51.45,75596,447,0,
20180102 13:07:00,51.45,51.46,51.45,51.46,76356,700,0,
20180102 13:09:00,51.49,51.49,51.49,51.49,77157,100,0,
20180102 13:11:00,51.49,51.49,51.49,51.49,77258,100,0,
20180102 13:14:00,51.49,51.53,51.44,51.53,80015,2300,0,
