TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 11:20:00,77.555,77.555,77.535,77.535,261797,5751,0,
20180102 11:21:00,77.535,77.535,77.52,77.525,268819,7000,0,
20180102 11:22:00,77.52,77.52,77.49,77.495,276744,7729,0,
20180102 11:23:00,77.495,77.495,77.47,77.47,280762,3818,0,
20180102 11:24:00,77.48,77.495,77.48,77.495,287327,6345,0,
20180102 11:25:00,77.5,77.5099,77.5,77.505,297032,9656,0,
20180102 11:26:00,77.51,77.51,77.5,77.5,298884,1828,0,
20180102 11:27:00,77.505,77.505,77.49,77.49,309839,10400,0,
20180102 11:28:00,77.495,77.495,77.49,77.495,313768,3817,0,
20180102 11:29:00,77.495,77.495,77.49,77.495,321984,8100,0,
20180102 11:30:00,77.495,77.5,77.495,77.495,327498,5415,0,
20180102 11:31:00,77.5,77.5,77.495,77.495,339166,11432,0,
20180102 11:32:00,77.495,77.495,77.49,77.495,358113,18800,0,
20180102 11:33:00,77.495,77.495,77.49,77.495,368166,10000,0,
20180102 11:34:00,77.495,77.495,77.485,77.485,376519,8100,0,
20180102 11:35:00,77.485,77.485,77.46,77.46,391324,14805,0,
20180102 11:36:00,77.46,77.465,77.45,77.465,400324,9000,0,
20180102 11:37:00,77.465,77.475,77.46,77.46,414504,14180,0,
20180102 11:38:00,77.455,77.465,77.45,77.46,425833,11100,0,
20180102 11:39:00,77.46,77.465,77.46,77.46,437525,11273,0,
20180102 11:40:00,77.455,77.4599,77.445,77.445,454675,16850,0,
20180102 11:41:00,77.445,77.45,77.44,77.4454,460981,6300,0,
20180102 11:42:00,77.445,77.45,77.445,77.445,472918,11834,0,
20180102 11:43:00,77.44,77.445,77.43,77.435,479942,7024,0,
20180102 11:44:00,77.435,77.445,77.435,77.445,494046,13960,0,
20180102 11:45:00,77.45,77.45,77.44,77.4475,501646,7600,0,
20180102 11:46:00,77.4475,77.46,77.445,77.445,521176,19430,0,
20180102 11:47:00,77.45,77.455,77.45,77.455,531376,10200,0,
20180102 11:48:00,77.46,77.4662,77.46,77.465,540966,9500,0,
