TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 14:03:00,5.3845,5.3845,5.3845,5.3845,112119,500,0,
20180102 14:04:00,5.4,5.4,5.4,5.4,112319,200,0,
20180102 14:05:00,5.375,5.5,5.373,5.5,126941,13912,0,
20180102 14:06:00,5.475,5.475,5.475,5.475,127151,200,0,
20180102 14:08:00,5.45,5.5,5.375,5.4,137901,10260,0,
20180102 14:09:00,5.4239,5.45,5.4239,5.45,138802,600,0,
20180102 14:10:00,5.4061,5.4061,5.4061,5.4061,139202,400,0,
20180102 14:14:00,5.35,5.375,5.35,5.375,139812,600,0,
20180102 14:15:00,5.4,5.45,5.4,5.45,142712,2700,0,
20180102 14:16:00,5.425,5.425,5.425,5.425,143052,300,0,
20180102 14:18:00,5.425,5.45,5.425,5.45,143422,200,0,
20180102 14:19:00,5.45,5.45,5.45,5.45,143735,213,0,
20180102 14:20:00,5.45,5.45,5.45,5.45,144174,400,0,
20180102 14:21:00,5.45,5.45,5.45,5.45,145989,1496,0,
20180102 14:22:00,5.445,5.445,5.445,5.445,146091,100,0,
20180102 14:23:00,5.45,5.5,5.45,5.5,148291,2200,0,
20180102 14:24:00,5.5,5.5,5.5,5.5,148417,100,0,
20180102 14:25:00,5.45,5.475,5.45,5.475,149717,1300,0,
20180102 14:27:00,5.45,5.45,5.445,5.445,150027,200,0,
20180102 14:28:00,5.45,5.5,5.45,5.5,151528,1400,0,
20180102 14:29:00,5.5,5.5,5.5,5.5,151827,100,0,
20180102 14:30:00,5.475,5.4795,5.45,5.4718,154369,2280,0,
20180102 14:31:00,5.45,5.45,5.425,5.425,155830,800,0,
20180102 14:32:00,5.45,5.45,5.45,5.45,156041,200,0,
20180102 14:34:00,5.45,5.5,5.45,5.5,158388,2131,0,
20180102 14:35:00,5.45,5.45,5.45,5.45,158988,400,0,
20180102 14:36:00,5.45,5.45,5.45,5.45,159827,800,0,
20180102 14:37:00,5.45,5.45,5.45,5.45,159927,100,0,
20180102 14:41:00,5.41,5.5,5.41,5.45,160737,700,0,
20180102 14:42:00,5.45,5.5,5.45,5.5,161870,1013,0,
20180102 14:43:00,5.5,5.5,5.45,5.45,162070,200,0,
20180102 14:45:00,5.45,5.5,5.45,5.45,162910,700,0,
20180102 14:46:00,5.45,5.45,5.45,5.45,163710,800,0,
20180102 14:49:00,5.44,5.45,5.44,5.45,164910,1100,0,
20180102 14:50:00,5.425,5.5,5.425,5.45,167710,2800,0,
20180102 14:51:00,5.45,5.45,5.45,5.45,169210,1400,0,
20180102 14:52:00,5.45,5.5,5.45,5.5,170310,1100,0,
20180102 14:53:00,5.5,5.5,5.45,5.5,170640,300,0,
20180102 14:58:00,5.5,5.5,5.5,5.5,170880,100,0,
20180102 15:03:00,5.5,5.5,5.5,5.5,171280,200,0,
20180102 15:08:00,5.5,5.5,5.5,5.5,171730,200,0,
20180102 15:09:00,5.5,5.5,5.5,5.5,171930,200,0,
20180102 15:10:00,5.5,5.5,5.5,5.5,172030,100,0,
20180102 15:12:00,5.5,5.5,5.475,5.475,172230,200,0,
20180102 15:13:00,5.5,5.5,5.475,5.475,172430,200,0,
20180102 15:14:00,5.475,5.475,5.475,5.475,172534,100,0,
20180102 15:15:00,5.475,5.475,5.475,5.475,172634,100,0,
20180102 15:17:00,5.475,5.475,5.475,5.475,172734,100,0,
20180102 15:19:00,5.5,5.5,5.5,5.5,172934,200,0,
20180102 15:20:00,5.4652,5.475,5.4652,5.475,174434,1500,0,
20180102 15:21:00,5.5,5.5,5.5,5.5,174534,100,0,
20180102 15:22:00,5.475,5.5,5.475,5.5,174734,200,0,
20180102 15:23:00,5.475,5.475,5.475,5.475,175204,400,0,
20180102 15:24:00,5.475,5.475,5.45,5.45,178734,3180,0,
20180102 15:25:00,5.45,5.45,5.425,5.425,179437,600,0,
20180102 15:26:00,5.425,5.45,5.4,5.45,182132,2600,0,
20180102 15:27:00,5.425,5.45,5.4,5.425,182632,500,0,
20180102 15:30:00,5.425,5.425,5.425,5.425,182732,100,0,
20180102 15:31:00,5.45,5.45,5.45,5.45,182832,100,0,
20180102 15:33:00,5.45,5.45,5.45,5.45,183232,100,0,
20180102 15:34:00,5.425,5.45,5.425,5.45,183432,200,0,
20180102 15:35:00,5.425,5.45,5.425,5.45,183632,200,0,
20180102 15:36:00,5.425,5.425,5.425,5.425,183732,100,0,
20180102 15:37:00,5.425,5.45,5.425,5.45,184032,300,0,
20180102 15:38:00,5.425,5.425,5.425,5.425,184154,100,0,
20180102 15:40:00,5.425,5.425,5.425,5.425,184490,100,0,
20180102 15:41:00,5.4,5.4429,5.4,5.425,185790,1300,0,
20180102 15:42:00,5.425,5.425,5.425,5.425,185990,100,0,
20180102 15:43:00,5.4,5.4,5.4,5.4,186170,100,0,
20180102 15:44:00,5.44,5.44,5.425,5.425,187070,800,0,
20180102 15:45:00,5.43,5.43,5.425,5.425,187870,800,0,
20180102 15:48:00,5.425,5.425,5.425,5.425,188190,100,0,
20180102 15:49:00,5.425,5.45,5.425,5.45,188490,200,0,
20180102 15:50:00,5.45,5.475,5.425,5.45,201684,12872,0,
20180102 15:51:00,5.475,5.475,5.475,5.475,201884,200,0,
20180102 15:52:00,5.475,5.475,5.475,5.475,202084,200,0,
20180102 15:53:00,5.475,5.475,5.475,5.475,202284,200,0,
20180102 15:54:00,5.475,5.5,5.475,5.5,204115,1831,0,
20180102 15:55:00,5.475,5.5,5.475,5.5,204915,800,0,
20180102 15:56:00,5.475,5.5,5.475,5.5,205415,500,0,
20180102 15:57:00,5.5,5.5,5.475,5.475,207015,1400,0,
20180102 15:58:00,5.5,5.5,5.475,5.5,207615,500,0,
20180102 15:59:00,5.475,5.5,5.45,5.5,213017,4730,0,
20180102 16:00:00,5.45,5.45,5.45,5.45,215154,1910,0,
